Date,Open,High,Low,Close,Adj Close,Volume
2020-11-05,133.940002,136.500000,132.619995,135.919998,135.919998,1468225
2020-11-06,135.000000,136.440002,132.619995,133.160004,133.160004,1279869
2020-11-09,136.940002,144.860001,135.660004,142.320007,142.320007,3112728
2020-11-10,143.000000,150.740005,142.759995,149.820007,149.820007,2679527
2020-11-11,150.199997,151.399994,147.399994,150.000000,150.000000,1439939
2020-11-12,148.699997,150.580002,148.300003,150.460007,150.460007,1346044
2020-11-13,149.380005,151.899994,149.000000,150.179993,150.179993,1261550
2020-11-16,151.699997,156.000000,151.039993,153.539993,153.539993,2092560
2020-11-17,153.020004,154.720001,152.380005,153.679993,153.679993,1241663
2020-11-18,153.699997,154.539993,152.000000,154.539993,154.539993,968939
2020-11-19,153.000000,153.759995,152.279999,152.520004,152.520004,1085078
2020-11-20,151.960007,153.360001,150.820007,152.139999,152.139999,985016
2020-11-23,152.660004,154.119995,149.520004,150.100006,150.100006,1236675
2020-11-24,151.800003,156.240005,151.199997,156.000000,156.000000,1691979
2020-11-25,156.500000,156.679993,151.080002,152.339996,152.339996,1285492
2020-11-26,152.399994,152.559998,148.520004,148.600006,148.600006,1075718
2020-11-27,147.000000,147.800003,144.460007,145.919998,145.919998,1746214
2020-11-30,145.300003,145.600006,141.339996,141.339996,141.339996,2242981
2020-12-01,143.600006,147.740005,142.720001,147.360001,147.360001,1704622
2020-12-02,146.339996,146.779999,143.539993,146.779999,146.779999,1301597
2020-12-03,146.679993,147.899994,145.000000,146.080002,146.080002,1002191
2020-12-04,145.020004,146.699997,143.779999,145.419998,145.419998,1029357
2020-12-07,144.360001,144.520004,141.759995,144.440002,144.440002,981379
2020-12-08,143.740005,144.419998,142.380005,144.119995,144.119995,893440
2020-12-09,144.759995,148.520004,144.460007,147.440002,147.440002,1579725
2020-12-10,147.119995,147.860001,143.440002,144.399994,144.399994,1050831
2020-12-11,144.199997,144.600006,139.639999,140.100006,140.100006,1574248
2020-12-14,140.399994,142.679993,139.679993,139.679993,139.679993,1120173
2020-12-15,141.759995,151.080002,141.220001,150.320007,150.320007,3106166
2020-12-16,151.600006,157.300003,151.220001,155.600006,155.600006,2480434
2020-12-17,157.279999,157.500000,153.800003,154.440002,154.440002,1387177
2020-12-18,154.080002,155.339996,151.320007,153.380005,153.380005,2258950
2020-12-21,148.940002,149.580002,144.479996,149.000000,149.000000,1839916
2020-12-22,149.919998,150.899994,148.479996,148.899994,148.899994,952157
2020-12-23,150.759995,153.139999,150.300003,152.460007,152.460007,944403
2020-12-28,155.960007,156.039993,152.759995,152.759995,152.759995,686060
2020-12-29,153.600006,154.679993,151.320007,151.899994,151.899994,738894
2020-12-30,151.619995,152.419998,149.979996,152.419998,152.419998,578887
2021-01-04,153.199997,154.100006,146.880005,148.479996,148.479996,1390459
2021-01-05,148.399994,150.860001,146.240005,147.240005,147.240005,1220482
2021-01-06,149.240005,150.919998,145.259995,147.460007,147.460007,1584143
2021-01-07,148.940002,150.039993,147.639999,148.199997,148.199997,1102395
2021-01-08,150.600006,150.679993,145.139999,146.460007,146.460007,1572299
2021-01-11,145.399994,146.220001,143.320007,144.899994,144.899994,1327948
2021-01-12,145.460007,145.979996,141.759995,145.759995,145.759995,1634142
2021-01-13,145.759995,147.539993,144.080002,144.800003,144.800003,1163688
2021-01-14,147.000000,151.979996,146.119995,151.979996,151.979996,2347767
2021-01-15,151.460007,154.139999,150.339996,151.880005,151.880005,1952384
2021-01-18,150.300003,152.860001,150.000000,151.199997,151.199997,689937
2021-01-19,152.080002,153.860001,150.080002,152.800003,152.800003,1386950
2021-01-20,154.000000,157.619995,153.759995,157.619995,157.619995,1888183
2021-01-21,158.000000,162.600006,157.580002,162.039993,162.039993,2064744
2021-01-22,160.520004,170.580002,158.199997,165.080002,165.080002,3343322
2021-01-25,169.119995,169.660004,158.279999,158.639999,158.639999,1758234
2021-01-26,159.160004,163.699997,156.740005,163.000000,163.000000,1462232
2021-01-27,162.440002,162.880005,158.759995,160.020004,160.020004,1718062
2021-01-28,157.800003,160.419998,155.199997,159.380005,159.380005,1478981
2021-01-29,157.000000,159.300003,155.380005,156.440002,156.440002,1348458
2021-02-01,158.580002,158.800003,155.960007,156.320007,156.320007,880726
2021-02-02,158.500000,162.880005,158.240005,162.220001,162.220001,1336768
2021-02-03,164.080002,167.679993,163.919998,165.899994,165.899994,1356203
2021-02-04,166.000000,167.119995,162.979996,164.639999,164.639999,1128231
2021-02-05,165.000000,165.100006,162.059998,162.139999,162.139999,998742
2021-02-08,163.679993,164.619995,161.559998,163.679993,163.679993,840846
2021-02-09,163.839996,164.139999,162.520004,163.679993,163.679993,600357
2021-02-10,164.660004,165.960007,160.759995,161.699997,161.699997,979322
2021-02-11,163.220001,165.039993,161.820007,164.360001,164.360001,891108
2021-02-12,163.479996,163.660004,160.320007,161.199997,161.199997,970517
2021-02-15,162.539993,164.460007,161.639999,162.220001,162.220001,718640
2021-02-16,163.000000,164.360001,162.440002,163.179993,163.179993,710486
2021-02-17,162.899994,163.460007,161.039993,161.380005,161.380005,818483
2021-02-18,161.979996,170.580002,161.139999,168.860001,168.860001,2359382
2021-02-19,169.839996,173.660004,169.460007,170.539993,170.539993,2075548
2021-02-22,169.639999,174.000000,169.100006,174.000000,174.000000,1182187
2021-02-23,174.479996,175.000000,170.300003,170.899994,170.899994,1061118
2021-02-24,171.300003,173.720001,170.639999,172.619995,172.619995,825524
2021-02-25,174.119995,174.300003,171.080002,171.080002,171.080002,799527
2021-02-26,169.000000,175.479996,167.000000,173.020004,173.020004,1559222
2021-03-01,176.000000,176.699997,173.399994,175.820007,175.820007,813177
2021-03-02,175.559998,178.320007,175.119995,176.880005,176.880005,991768
2021-03-03,181.639999,187.880005,181.520004,185.179993,185.179993,2356995
2021-03-04,185.240005,190.500000,183.600006,189.119995,189.119995,1722463
2021-03-05,190.000000,196.160004,186.880005,193.479996,193.479996,2238215
2021-03-08,197.979996,198.179993,191.179993,195.740005,195.740005,1863993
2021-03-09,197.580002,198.000000,190.100006,192.220001,192.220001,1679220
2021-03-10,192.000000,196.059998,190.940002,196.020004,196.020004,1552220
2021-03-11,197.399994,197.660004,191.500000,192.039993,192.039993,1563321
2021-03-12,192.119995,192.860001,188.619995,190.220001,190.220001,1217369
2021-03-15,191.399994,197.539993,191.240005,194.779999,194.779999,1532299
2021-03-16,199.100006,212.899994,198.580002,207.850006,207.850006,3723727
2021-03-17,212.500000,232.699997,210.600006,230.800003,230.800003,4401061
2021-03-18,250.000000,252.199997,214.300003,223.050003,223.050003,5602102
2021-03-19,220.000000,229.699997,219.199997,221.449997,221.449997,3399839
2021-03-22,227.350006,240.000000,226.300003,237.600006,237.600006,2372388
2021-03-23,242.050003,242.050003,224.649994,226.399994,226.399994,2641518
2021-03-24,224.199997,227.149994,216.750000,218.850006,218.850006,2059016
2021-03-25,218.100006,228.000000,217.649994,227.699997,227.699997,1535063
2021-03-26,231.149994,233.649994,227.550003,228.000000,228.000000,1484881
2021-03-29,228.000000,232.800003,224.399994,229.750000,229.750000,1063264
2021-03-30,233.350006,240.550003,232.850006,240.550003,240.550003,1384711
2021-03-31,238.350006,241.350006,235.699997,238.600006,238.600006,1099083
2021-04-01,239.350006,241.550003,234.449997,241.149994,241.149994,1068889
2021-04-06,245.500000,249.699997,244.899994,246.550003,246.550003,1104682
2021-04-07,247.199997,249.550003,240.449997,240.500000,240.500000,1060476
2021-04-08,243.350006,244.800003,236.100006,238.949997,238.949997,1005912
2021-04-09,238.000000,240.199997,237.050003,237.149994,237.149994,680071
2021-04-12,237.949997,239.300003,235.100006,235.550003,235.550003,733760
2021-04-13,235.000000,238.199997,232.250000,232.449997,232.449997,804119
2021-04-14,233.600006,234.649994,230.899994,234.100006,234.100006,744745
2021-04-15,234.050003,238.500000,233.399994,238.250000,238.250000,920182
2021-04-16,240.000000,245.899994,239.449997,245.050003,245.050003,1231358
2021-04-19,248.000000,248.000000,240.000000,240.149994,240.149994,908712
2021-04-20,240.600006,244.449997,234.050003,234.050003,234.050003,1049904
2021-04-21,235.850006,236.050003,222.500000,228.399994,228.399994,1644123
